chunk_id,doc_id,country,region,doc_name,doc_type,year,topic_id,topic_words
Mexico_AI_National_Agenda_2018_chunk_431,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_432,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_433,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_434,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_435,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_436,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_437,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_438,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_439,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_440,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_441,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_442,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_443,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_444,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_445,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_446,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_447,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_448,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_449,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_450,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_451,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_452,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_453,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_454,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_455,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_456,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_457,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_458,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_459,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_460,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_461,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_462,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_463,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_464,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_465,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_466,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_467,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_468,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_469,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_470,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_471,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_472,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_473,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_474,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_475,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_476,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_477,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
